sku_id,description,category,unit_cost,velocity_class,reorder_point,reorder_qty,last_cycle_count_date
HVAC-CU-ACR-02927,"ACR Copper, 1/2 in. x 50ft",Copper Tubing,76.36,C,16,43,2026-03-07
HVAC-VLV-PRESS-02928,"Pressure Reducing Valve, 1-1/4""",Valves,161.45,C,5,9,2026-02-16
HVAC-ELE-DISCO-02929,"Disconnect Switch, 20A",Electrical,13.13,C,11,18,2026-02-10
HVAC-ELE-DISCO-02930,"Disconnect Switch, 30A",Electrical,33.84,C,2,3,2026-02-24
HVAC-MOT-PSC-02931,"PSC Motor, 1/2 HP",Motor,146.85,B,11,26,2026-03-10
HVAC-REF-R32-02932,"R-32, 50lb jug",Refrigerant,492.73,B,24,50,2026-05-08
HVAC-PIPE-CPVC-02933,"CPVC Pipe, 1-1/2""",Pipe & Fittings,47.17,C,7,15,2026-03-01
HVAC-ELE-THHN-02934,"THHN Wire, 10 AWG",Electrical,45.26,C,11,29,2026-02-20
HVAC-WH-TANKL-02935,"Tankless Water Heater, 199k BTU",Water Heaters,442.48,B,21,37,2026-04-19
HVAC-ELE-CIRCU-02936,"Circuit Breaker, 30A",Electrical,59.15,C,12,28,2026-03-07
HVAC-ELE-EMT-02937,"EMT Conduit, 12 AWG",Electrical,29.87,C,2,4,2026-03-12
HVAC-ELE-DISCO-02938,"Disconnect Switch, 3/4 in.",Electrical,41.82,A,54,141,2026-06-26
HVAC-CTL-FURNA-02939,"Furnace Control Board, 120V",Controls,80.67,B,9,18,2026-04-08
HVAC-ELE-CIRCU-02940,"Circuit Breaker, 10 AWG",Electrical,94.12,C,11,25,2026-03-04
HVAC-CTL-SMART-02941,"Smart Thermostat, 24V",Controls,114.42,C,15,39,2026-02-20
HVAC-CU-LINE-02942,"Line Set, 5/8 in. x 50ft",Copper Tubing,81.93,C,2,4,2026-04-03
HVAC-MOT-BLOWE-02943,"Blower Motor, 1/3 HP",Motor,170.96,B,27,44,2026-04-04
HVAC-CU-LINE-02944,"Line Set, 3/8 in. x 50ft",Copper Tubing,121.98,B,22,42,2026-03-22
HVAC-CU-SOFT-02945,"Soft Copper Tubing, 5/8 in. x 50ft",Copper Tubing,64.88,C,2,3,2026-04-04
HVAC-ELE-DISCO-02946,"Disconnect Switch, 10 AWG",Electrical,22.21,C,2,5,2026-01-16
HVAC-WH-TANKL-02947,"Tankless Water Heater, 75 gal",Water Heaters,1248.82,C,18,30,2026-02-02
HVAC-ELE-CIRCU-02948,"Circuit Breaker, 10 AWG",Electrical,44.93,C,2,4,2026-02-02
HVAC-VLV-PRESS-02949,"Pressure Reducing Valve, 2""",Valves,52.41,C,4,7,2026-01-05
HVAC-CU-ACR-02950,"ACR Copper, 5/8 in. x 50ft",Copper Tubing,156.31,C,4,8,2026-03-07
HVAC-ELE-DISCO-02951,"Disconnect Switch, 30A",Electrical,154.64,B,34,74,2026-04-15
HVAC-VLV-GATE-02952,"Gate Valve, 1-1/4""",Valves,30.46,A,68,116,2026-06-04
HVAC-ELE-THHN-02953,"THHN Wire, 20A",Electrical,26.16,B,27,75,2026-04-13
HVAC-WH-GAS-02954,"Gas Water Heater, 40 gal",Water Heaters,989.54,A,40,112,2026-06-19
HVAC-COMP-ROTAR-02955,"Rotary Compressor, 4 Ton 460V",Compressor,1531.66,B,24,36,2026-03-26
HVAC-PIPE-CAST-02956,"Cast Iron Pipe, 1""",Pipe & Fittings,5.87,C,5,9,2026-02-24
HVAC-CU-SOFT-02957,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,119.4,C,4,8,2026-03-05
HVAC-MOT-PSC-02958,"PSC Motor, 1/4 HP",Motor,313.7,A,58,93,2026-05-24
HVAC-VLV-PRESS-02959,"Pressure Reducing Valve, 1-1/4""",Valves,54.1,C,2,3,2026-03-14
HVAC-CU-SOFT-02960,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,55.1,B,17,37,2026-03-31
HVAC-VLV-GATE-02961,"Gate Valve, 1""",Valves,208.55,A,64,101,2026-07-14
HVAC-ELE-EMT-02962,"EMT Conduit, 3/4 in.",Electrical,62.18,C,18,46,2026-03-03
HVAC-ELE-DISCO-02963,"Disconnect Switch, 60A",Electrical,240.0,C,3,8,2026-04-07
HVAC-CTL-SMART-02964,"Smart Thermostat, 45 MFD",Controls,106.33,C,13,28,2026-02-12
HVAC-ELE-CIRCU-02965,"Circuit Breaker, 60A",Electrical,86.14,A,58,97,2026-06-18
HVAC-ELE-EMT-02966,"EMT Conduit, 20A",Electrical,80.87,A,49,111,2026-07-29
HVAC-REF-R454B-02967,"R-454B, 50lb jug",Refrigerant,850.0,C,2,3,2026-01-22
HVAC-PIPE-COPPE-02968,"Copper Fitting Elbow, 2""",Pipe & Fittings,37.9,C,10,28,2026-03-19
HVAC-ELE-DISCO-02969,"Disconnect Switch, 12 AWG",Electrical,17.88,B,18,31,2026-04-23
HVAC-ELE-THHN-02970,"THHN Wire, 30A",Electrical,41.25,C,9,23,2026-02-26
HVAC-COMP-ROTAR-02971,"Rotary Compressor, 4 Ton 460V",Compressor,3009.0,C,17,50,2026-03-15
HVAC-PIPE-PEX-02972,"PEX Tubing, 3/4""",Pipe & Fittings,38.44,C,18,31,2026-03-04
HVAC-ELE-EMT-02973,"EMT Conduit, 3/4 in.",Electrical,29.36,A,49,134,2026-06-13
HVAC-CU-SOFT-02974,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,77.01,A,60,175,2026-06-13
HVAC-WH-EXPAN-02975,"Expansion Tank, 75 gal",Water Heaters,395.05,B,25,53,2026-04-25
HVAC-COMP-VARIA-02976,"Variable Speed Compressor, 3 Ton 230V",Compressor,1044.05,C,4,7,2026-04-02
HVAC-ELE-EMT-02977,"EMT Conduit, 3/4 in.",Electrical,45.51,B,15,35,2026-03-13
HVAC-CU-SOFT-02978,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,199.95,A,52,113,2026-05-16
HVAC-ELE-EMT-02979,"EMT Conduit, 3/4 in.",Electrical,53.16,C,17,47,2026-03-15
HVAC-REF-R407C-02980,"R-407C, 50lb jug",Refrigerant,353.58,A,44,119,2026-05-17
HVAC-VLV-GATE-02981,"Gate Valve, 3/4""",Valves,55.87,B,26,66,2026-04-25
HVAC-PIPE-CPVC-02982,"CPVC Pipe, 2""",Pipe & Fittings,138.97,C,11,18,2026-03-31
HVAC-ELE-DISCO-02983,"Disconnect Switch, 12 AWG",Electrical,33.73,B,17,31,2026-05-11
HVAC-CTL-CONTA-02984,"Contactor, 45 MFD",Controls,50.19,C,3,7,2026-04-11
HVAC-MOT-CONDE-02985,"Condenser Fan Motor, 1/2 HP",Motor,252.89,C,23,36,2026-03-21
HVAC-COMP-SCROL-02986,"Scroll Compressor, 5 Ton 460V",Compressor,703.21,C,17,33,2026-01-05
HVAC-REF-R454B-02987,"R-454B, 25lb cylinder",Refrigerant,170.1,C,2,5,2026-03-25
HVAC-COMP-VARIA-02988,"Variable Speed Compressor, 4 Ton 460V",Compressor,977.55,C,9,17,2026-02-28
HVAC-CU-LINE-02989,"Line Set, 1/2 in. x 50ft",Copper Tubing,97.76,C,2,5,2026-03-11
HVAC-REF-R410A-02990,"R-410A, 12oz can",Refrigerant,206.7,C,6,10,2026-04-04
HVAC-CTL-CAPAC-02991,"Capacitor, 120V",Controls,64.61,C,2,4,2026-04-22
HVAC-VLV-CHECK-02992,"Check Valve, 3/4""",Valves,111.13,B,18,29,2026-05-21
HVAC-ELE-EMT-02993,"EMT Conduit, 12 AWG",Electrical,46.41,B,23,61,2026-04-17
HVAC-ELE-DISCO-02994,"Disconnect Switch, 10 AWG",Electrical,51.31,C,11,31,2026-02-09
HVAC-PIPE-PEX-02995,"PEX Tubing, 4""",Pipe & Fittings,41.23,C,20,50,2026-02-19
HVAC-CTL-SMART-02996,"Smart Thermostat, 30A",Controls,49.88,C,9,24,2026-02-09
HVAC-PIPE-COPPE-02997,"Copper Fitting Elbow, 2""",Pipe & Fittings,43.88,C,4,9,2026-02-18
HVAC-CU-LINE-02998,"Line Set, 3/8 in. x 50ft",Copper Tubing,125.03,C,2,4,2026-03-31
HVAC-PIPE-COPPE-02999,"Copper Fitting Elbow, 1""",Pipe & Fittings,34.57,B,14,21,2026-04-02
HVAC-ELE-DISCO-03000,"Disconnect Switch, 20A",Electrical,35.3,B,19,29,2026-05-11
HVAC-VLV-GATE-03001,"Gate Valve, 3/4""",Valves,82.99,C,8,17,2026-01-24
HVAC-VLV-BALL-03002,"Ball Valve, 1""",Valves,29.38,C,19,45,2026-02-22
HVAC-CU-ACR-03003,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,165.64,B,24,58,2026-03-15
HVAC-REF-R32-03004,"R-32, 30lb tank",Refrigerant,192.8,A,50,103,2026-05-22
HVAC-ELE-CIRCU-03005,"Circuit Breaker, 30A",Electrical,87.77,C,10,15,2026-02-07
HVAC-MOT-PSC-03006,"PSC Motor, 1 HP",Motor,194.5,C,2,5,2026-02-27
HVAC-MOT-CONDE-03007,"Condenser Fan Motor, 1/3 HP",Motor,161.74,A,55,110,2026-04-11
HVAC-ELE-EMT-03008,"EMT Conduit, 10 AWG",Electrical,54.43,A,43,86,2026-08-02
HVAC-REF-R32-03009,"R-32, 30lb tank",Refrigerant,229.69,C,5,11,2026-02-03
HVAC-CU-SOFT-03010,"Soft Copper Tubing, 1/4 in. x 50ft",Copper Tubing,142.2,B,24,49,2026-04-24
HVAC-CTL-CAPAC-03011,"Capacitor, 24V",Controls,58.67,B,19,31,2026-05-31
HVAC-VLV-CHECK-03012,"Check Valve, 1-1/4""",Valves,91.5,B,26,61,2026-04-03
HVAC-PIPE-PEX-03013,"PEX Tubing, 1-1/2""",Pipe & Fittings,29.08,C,5,14,2026-02-20
HVAC-ELE-DISCO-03014,"Disconnect Switch, 60A",Electrical,28.86,C,12,19,2026-05-12
HVAC-REF-R32-03015,"R-32, 12oz can",Refrigerant,256.44,C,2,4,2026-03-10
HVAC-PIPE-COPPE-03016,"Copper Fitting Elbow, 1/2""",Pipe & Fittings,22.5,B,18,50,2026-05-17
HVAC-PIPE-COPPE-03017,"Copper Fitting Elbow, 1-1/2""",Pipe & Fittings,53.19,B,11,17,2026-05-20
HVAC-PIPE-COPPE-03018,"Copper Fitting Elbow, 3/4""",Pipe & Fittings,27.47,B,13,26,2026-03-11
HVAC-REF-R407C-03019,"R-407C, 12oz can",Refrigerant,221.09,B,32,91,2026-03-08
HVAC-ELE-EMT-03020,"EMT Conduit, 10 AWG",Electrical,46.02,B,20,56,2026-05-15
HVAC-CU-ACR-03021,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,102.15,C,3,7,2026-02-12
HVAC-ELE-EMT-03022,"EMT Conduit, 12 AWG",Electrical,24.29,B,18,40,2026-05-06
HVAC-CU-SOFT-03023,"Soft Copper Tubing, 1/4 in. x 50ft",Copper Tubing,109.68,C,5,10,2026-02-12
HVAC-CU-LINE-03024,"Line Set, 5/8 in. x 50ft",Copper Tubing,51.67,C,5,10,2026-02-19
HVAC-COMP-ROTAR-03025,"Rotary Compressor, 2.5 Ton 230V",Compressor,1084.31,A,49,106,2026-05-08
HVAC-CU-LINE-03026,"Line Set, 5/8 in. x 50ft",Copper Tubing,110.63,A,52,138,2026-06-09
HVAC-VLV-BALL-03027,"Ball Valve, 1-1/4""",Valves,33.98,C,2,3,2026-02-19
HVAC-VLV-CHECK-03028,"Check Valve, 1-1/4""",Valves,115.13,A,46,81,2026-05-16
HVAC-VLV-GATE-03029,"Gate Valve, 1""",Valves,25.34,C,2,4,2026-03-21
HVAC-MOT-CONDE-03030,"Condenser Fan Motor, 1 HP",Motor,576.14,C,27,52,2026-02-11
HVAC-MOT-ECM-03031,"ECM Motor, 1/3 HP",Motor,175.43,A,56,155,2026-05-30
HVAC-COMP-VARIA-03032,"Variable Speed Compressor, 5 Ton 460V",Compressor,4800.0,B,15,37,2026-06-10
HVAC-REF-R410A-03033,"R-410A, 25lb cylinder",Refrigerant,190.25,B,18,49,2026-04-27
HVAC-PIPE-PEX-03034,"PEX Tubing, 1-1/2""",Pipe & Fittings,25.04,C,2,3,2026-03-06
HVAC-ELE-THHN-03035,"THHN Wire, 12 AWG",Electrical,72.76,C,19,52,2026-02-28
HVAC-CU-SOFT-03036,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,112.48,B,9,15,2026-06-01
HVAC-CTL-SMART-03037,"Smart Thermostat, 45 MFD",Controls,34.9,C,10,15,2026-03-04
HVAC-CTL-FURNA-03038,"Furnace Control Board, 70 MFD",Controls,54.66,C,2,5,2026-04-04
HVAC-MOT-BLOWE-03039,"Blower Motor, 1/6 HP",Motor,139.21,B,29,47,2026-04-15
HVAC-VLV-CHECK-03040,"Check Valve, 1""",Valves,140.3,A,51,148,2026-05-02
HVAC-PIPE-COPPE-03041,"Copper Fitting Elbow, 1/2""",Pipe & Fittings,29.29,C,7,13,2026-03-12
HVAC-CU-LINE-03042,"Line Set, 1/2 in. x 50ft",Copper Tubing,151.02,A,54,122,2026-05-28
HVAC-REF-R410A-03043,"R-410A, 12oz can",Refrigerant,557.08,A,60,165,2026-07-04
HVAC-CU-LINE-03044,"Line Set, 1/4 in. x 50ft",Copper Tubing,190.3,B,29,54,2026-03-25
HVAC-MOT-PSC-03045,"PSC Motor, 1 HP",Motor,171.79,C,8,17,2026-01-21
HVAC-REF-R22-03046,"R-22, 50lb jug",Refrigerant,379.35,B,17,37,2026-04-02
HVAC-ELE-THHN-03047,"THHN Wire, 10 AWG",Electrical,53.18,B,17,32,2026-06-27
HVAC-MOT-PSC-03048,"PSC Motor, 1/4 HP",Motor,242.22,C,2,3,2026-02-19
HVAC-CTL-SMART-03049,"Smart Thermostat, 30A",Controls,215.37,A,53,94,2026-05-15
HVAC-PIPE-PEX-03050,"PEX Tubing, 3/4""",Pipe & Fittings,63.2,C,2,4,2026-04-18
HVAC-VLV-BALL-03051,"Ball Valve, 2""",Valves,102.59,A,61,148,2026-05-18
HVAC-REF-R410A-03052,"R-410A, 25lb cylinder",Refrigerant,285.99,C,2,5,2026-01-27
HVAC-PIPE-PEX-03053,"PEX Tubing, 1-1/2""",Pipe & Fittings,39.15,C,15,34,2026-04-15
HVAC-CU-SOFT-03054,"Soft Copper Tubing, 1/4 in. x 50ft",Copper Tubing,219.31,B,31,78,2026-05-24
HVAC-ELE-CIRCU-03055,"Circuit Breaker, 10 AWG",Electrical,72.21,C,7,20,2026-04-02
HVAC-CTL-FURNA-03056,"Furnace Control Board, 120V",Controls,100.94,B,23,39,2026-04-10
HVAC-CTL-RELAY-03057,"Relay, 30A",Controls,84.26,A,33,76,2026-07-14
HVAC-MOT-ECM-03058,"ECM Motor, 1/2 HP",Motor,356.31,B,10,16,2026-03-08
HVAC-PIPE-CPVC-03059,"CPVC Pipe, 1/2""",Pipe & Fittings,45.52,C,7,10,2026-03-18
HVAC-COMP-VARIA-03060,"Variable Speed Compressor, 3 Ton 230V",Compressor,2204.33,B,24,54,2026-05-16
HVAC-MOT-PSC-03061,"PSC Motor, 1/6 HP",Motor,190.79,C,5,8,2026-02-23
HVAC-REF-R22-03062,"R-22, 25lb cylinder",Refrigerant,238.74,C,17,46,2026-03-23
HVAC-WH-GAS-03063,"Gas Water Heater, 50 gal",Water Heaters,589.14,C,11,27,2026-02-14
HVAC-VLV-BALL-03064,"Ball Valve, 3/4""",Valves,52.08,C,3,5,2026-03-30
HVAC-REF-R32-03065,"R-32, 12oz can",Refrigerant,223.79,B,12,28,2026-04-25
HVAC-CTL-SMART-03066,"Smart Thermostat, 30A",Controls,33.04,C,8,15,2026-02-03
HVAC-PIPE-PVC-03067,"PVC Pipe, 2""",Pipe & Fittings,22.85,C,28,44,2026-03-05
HVAC-ELE-EMT-03068,"EMT Conduit, 60A",Electrical,24.9,C,2,5,2026-02-15
HVAC-PIPE-PEX-03069,"PEX Tubing, 1-1/2""",Pipe & Fittings,13.1,C,8,13,2026-01-26
HVAC-PIPE-PEX-03070,"PEX Tubing, 3/4""",Pipe & Fittings,51.52,B,9,26,2026-05-18
HVAC-ELE-THHN-03071,"THHN Wire, 3/4 in.",Electrical,167.67,B,40,61,2026-04-12
HVAC-ELE-EMT-03072,"EMT Conduit, 20A",Electrical,53.74,B,17,46,2026-03-29
HVAC-CTL-RELAY-03073,"Relay, 30A",Controls,70.3,C,15,32,2026-03-30
HVAC-PIPE-CAST-03074,"Cast Iron Pipe, 1-1/2""",Pipe & Fittings,21.19,B,37,84,2026-06-19
HVAC-ELE-CIRCU-03075,"Circuit Breaker, 10 AWG",Electrical,120.79,C,2,5,2026-05-12
HVAC-PIPE-CAST-03076,"Cast Iron Pipe, 1""",Pipe & Fittings,63.45,C,27,41,2026-02-18
HVAC-ELE-EMT-03077,"EMT Conduit, 10 AWG",Electrical,42.66,B,21,42,2026-04-04
HVAC-PIPE-COPPE-03078,"Copper Fitting Elbow, 1""",Pipe & Fittings,90.74,B,22,60,2026-04-26
HVAC-REF-R22-03079,"R-22, 25lb cylinder",Refrigerant,391.29,B,2,3,2026-05-22
HVAC-ELE-EMT-03080,"EMT Conduit, 30A",Electrical,53.42,C,17,36,2026-03-03
HVAC-VLV-BALL-03081,"Ball Valve, 1-1/4""",Valves,106.85,C,15,34,2026-02-07
HVAC-PIPE-CAST-03082,"Cast Iron Pipe, 4""",Pipe & Fittings,88.1,C,2,3,2026-03-22
HVAC-ELE-DISCO-03083,"Disconnect Switch, 10 AWG",Electrical,78.53,C,16,28,2026-03-17
HVAC-ELE-CIRCU-03084,"Circuit Breaker, 12 AWG",Electrical,50.02,C,20,38,2026-03-20
HVAC-VLV-BALL-03085,"Ball Valve, 1-1/4""",Valves,115.81,C,2,5,2026-02-14
HVAC-PIPE-PVC-03086,"PVC Pipe, 4""",Pipe & Fittings,12.86,C,7,16,2026-04-21
HVAC-CU-SOFT-03087,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,54.06,C,8,16,2026-04-27
HVAC-WH-TANKL-03088,"Tankless Water Heater, 50 gal",Water Heaters,486.21,C,8,16,2026-03-12
HVAC-CU-ACR-03089,"ACR Copper, 1/2 in. x 50ft",Copper Tubing,70.35,C,2,5,2026-03-01
HVAC-ELE-EMT-03090,"EMT Conduit, 30A",Electrical,95.41,C,17,46,2026-02-14
HVAC-ELE-THHN-03091,"THHN Wire, 3/4 in.",Electrical,32.53,A,27,58,2026-04-18
HVAC-ELE-CIRCU-03092,"Circuit Breaker, 60A",Electrical,34.83,C,19,34,2026-03-16
HVAC-CU-LINE-03093,"Line Set, 3/8 in. x 50ft",Copper Tubing,83.54,A,41,97,2026-07-17
HVAC-CTL-RELAY-03094,"Relay, 24V",Controls,32.68,C,12,33,2026-02-11
HVAC-ELE-EMT-03095,"EMT Conduit, 12 AWG",Electrical,80.07,C,20,35,2026-02-02
HVAC-CTL-FURNA-03096,"Furnace Control Board, 120V",Controls,280.68,A,59,140,2026-06-12
HVAC-ELE-EMT-03097,"EMT Conduit, 10 AWG",Electrical,76.75,C,8,18,2026-03-16
HVAC-PIPE-CPVC-03098,"CPVC Pipe, 4""",Pipe & Fittings,19.87,A,52,87,2026-07-02
HVAC-ELE-DISCO-03099,"Disconnect Switch, 3/4 in.",Electrical,38.24,B,33,70,2026-06-04
HVAC-COMP-ROTAR-03100,"Rotary Compressor, 4 Ton 460V",Compressor,1717.41,C,19,29,2026-03-22
HVAC-ELE-DISCO-03101,"Disconnect Switch, 60A",Electrical,62.59,A,60,93,2026-06-04
HVAC-ELE-CIRCU-03102,"Circuit Breaker, 30A",Electrical,25.94,C,3,6,2026-02-14
HVAC-REF-R22-03103,"R-22, 30lb tank",Refrigerant,403.45,A,69,111,2026-06-14
HVAC-CTL-FURNA-03104,"Furnace Control Board, 24V",Controls,40.06,A,47,71,2026-04-12
HVAC-CTL-RELAY-03105,"Relay, 24V",Controls,68.46,C,9,15,2026-04-03
HVAC-MOT-CONDE-03106,"Condenser Fan Motor, 1/6 HP",Motor,257.06,B,26,40,2026-04-07
HVAC-MOT-CONDE-03107,"Condenser Fan Motor, 1/6 HP",Motor,197.53,C,2,4,2026-03-05
HVAC-CTL-CONTA-03108,"Contactor, 24V",Controls,46.6,C,13,34,2026-01-16
HVAC-ELE-EMT-03109,"EMT Conduit, 30A",Electrical,29.77,B,17,38,2026-03-16
HVAC-WH-EXPAN-03110,"Expansion Tank, 50 gal",Water Heaters,748.51,C,11,24,2026-02-22
HVAC-PIPE-PVC-03111,"PVC Pipe, 1/2""",Pipe & Fittings,31.5,C,14,30,2026-02-24
HVAC-PIPE-COPPE-03112,"Copper Fitting Elbow, 3/4""",Pipe & Fittings,33.66,B,18,42,2026-05-27
HVAC-CTL-FURNA-03113,"Furnace Control Board, 40A",Controls,69.13,A,41,119,2026-06-26
HVAC-CTL-CONTA-03114,"Contactor, 24V",Controls,176.72,C,12,26,2026-02-15
HVAC-CU-LINE-03115,"Line Set, 5/8 in. x 50ft",Copper Tubing,99.29,A,44,88,2026-06-19
HVAC-PIPE-PVC-03116,"PVC Pipe, 1""",Pipe & Fittings,11.44,B,19,44,2026-05-14
HVAC-WH-GAS-03117,"Gas Water Heater, 40 gal",Water Heaters,594.65,B,16,31,2026-04-13
HVAC-ELE-EMT-03118,"EMT Conduit, 10 AWG",Electrical,19.84,C,20,45,2026-02-09
HVAC-ELE-EMT-03119,"EMT Conduit, 30A",Electrical,57.28,B,32,52,2026-04-12
HVAC-PIPE-PEX-03120,"PEX Tubing, 1/2""",Pipe & Fittings,11.26,B,30,63,2026-05-12
HVAC-CU-ACR-03121,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,109.8,A,43,75,2026-07-24
HVAC-MOT-PSC-03122,"PSC Motor, 1/4 HP",Motor,132.43,A,50,127,2026-06-26
HVAC-PIPE-PVC-03123,"PVC Pipe, 1/2""",Pipe & Fittings,59.31,A,51,102,2026-07-06
HVAC-CTL-SMART-03124,"Smart Thermostat, 70 MFD",Controls,115.97,A,47,117,2026-04-23
HVAC-CTL-FURNA-03125,"Furnace Control Board, 40A",Controls,102.76,B,25,52,2026-06-09
HVAC-CTL-RELAY-03126,"Relay, 70 MFD",Controls,42.25,A,55,123,2026-05-03
HVAC-PIPE-CAST-03127,"Cast Iron Pipe, 1""",Pipe & Fittings,95.99,B,26,42,2026-04-13
HVAC-PIPE-COPPE-03128,"Copper Fitting Elbow, 1/2""",Pipe & Fittings,44.3,B,15,33,2026-05-14
HVAC-REF-R407C-03129,"R-407C, 12oz can",Refrigerant,242.45,A,37,102,2026-05-08
HVAC-MOT-CONDE-03130,"Condenser Fan Motor, 1 HP",Motor,280.07,C,23,43,2026-02-26
HVAC-CU-ACR-03131,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,123.23,B,12,33,2026-05-04
HVAC-PIPE-PEX-03132,"PEX Tubing, 1/2""",Pipe & Fittings,9.17,A,58,143,2026-07-19
HVAC-VLV-PRESS-03133,"Pressure Reducing Valve, 1-1/4""",Valves,99.46,A,48,130,2026-06-04
HVAC-REF-R410A-03134,"R-410A, 25lb cylinder",Refrigerant,228.39,B,15,34,2026-07-04
HVAC-ELE-DISCO-03135,"Disconnect Switch, 30A",Electrical,82.26,B,28,66,2026-03-16
HVAC-MOT-PSC-03136,"PSC Motor, 1/2 HP",Motor,207.49,B,18,50,2026-05-29
HVAC-COMP-SCROL-03137,"Scroll Compressor, 2 Ton 208V",Compressor,1353.14,B,2,5,2026-04-28
HVAC-WH-GAS-03138,"Gas Water Heater, 40 gal",Water Heaters,874.52,B,33,61,2026-05-01
HVAC-ELE-EMT-03139,"EMT Conduit, 3/4 in.",Electrical,45.84,C,2,3,2026-03-11
HVAC-ELE-EMT-03140,"EMT Conduit, 3/4 in.",Electrical,56.55,A,48,74,2026-06-19
HVAC-REF-R22-03141,"R-22, 50lb jug",Refrigerant,293.32,B,15,43,2026-05-26
HVAC-ELE-EMT-03142,"EMT Conduit, 12 AWG",Electrical,48.18,C,5,7,2026-02-27
HVAC-MOT-ECM-03143,"ECM Motor, 1/4 HP",Motor,194.8,C,14,29,2026-03-19
HVAC-MOT-BLOWE-03144,"Blower Motor, 1 HP",Motor,152.75,B,17,31,2026-02-24
HVAC-PIPE-CPVC-03145,"CPVC Pipe, 1/2""",Pipe & Fittings,17.85,C,5,10,2026-02-21
HVAC-VLV-BALL-03146,"Ball Valve, 2""",Valves,19.17,B,25,59,2026-06-02
HVAC-REF-R22-03147,"R-22, 12oz can",Refrigerant,243.32,A,42,98,2026-08-06
HVAC-ELE-CIRCU-03148,"Circuit Breaker, 3/4 in.",Electrical,54.97,A,44,123,2026-06-11
HVAC-CU-ACR-03149,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,58.53,B,9,15,2026-03-05
HVAC-ELE-EMT-03150,"EMT Conduit, 20A",Electrical,67.29,B,26,65,2026-03-31
HVAC-CTL-SMART-03151,"Smart Thermostat, 45 MFD",Controls,271.4,B,16,24,2026-03-15
HVAC-ELE-EMT-03152,"EMT Conduit, 30A",Electrical,32.73,B,39,95,2026-04-16
HVAC-MOT-PSC-03153,"PSC Motor, 3/4 HP",Motor,204.54,B,13,26,2026-03-22
HVAC-CTL-FURNA-03154,"Furnace Control Board, 30A",Controls,127.17,C,4,10,2026-02-22
HVAC-VLV-CHECK-03155,"Check Valve, 2""",Valves,41.53,B,15,44,2026-03-06
HVAC-CU-ACR-03156,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,168.03,C,15,43,2026-02-06
HVAC-COMP-ROTAR-03157,"Rotary Compressor, 3 Ton 230V",Compressor,760.43,C,11,27,2026-03-01
HVAC-ELE-DISCO-03158,"Disconnect Switch, 10 AWG",Electrical,29.01,B,24,51,2026-06-08
HVAC-WH-EXPAN-03159,"Expansion Tank, 75 gal",Water Heaters,1524.18,C,2,4,2026-05-17
HVAC-WH-EXPAN-03160,"Expansion Tank, 75 gal",Water Heaters,1457.59,C,2,3,2026-03-16
HVAC-ELE-EMT-03161,"EMT Conduit, 10 AWG",Electrical,35.7,B,23,45,2026-04-17
HVAC-ELE-DISCO-03162,"Disconnect Switch, 3/4 in.",Electrical,23.67,B,20,45,2026-04-24
HVAC-PIPE-CAST-03163,"Cast Iron Pipe, 1-1/2""",Pipe & Fittings,22.82,A,42,95,2026-05-25
HVAC-CU-LINE-03164,"Line Set, 5/8 in. x 50ft",Copper Tubing,127.14,C,11,32,2026-05-22
HVAC-MOT-CONDE-03165,"Condenser Fan Motor, 3/4 HP",Motor,183.57,B,8,14,2026-05-01
HVAC-PIPE-COPPE-03166,"Copper Fitting Elbow, 3/4""",Pipe & Fittings,38.17,C,2,4,2026-04-12
HVAC-CU-LINE-03167,"Line Set, 1/2 in. x 50ft",Copper Tubing,177.27,B,8,14,2026-07-15
HVAC-ELE-DISCO-03168,"Disconnect Switch, 30A",Electrical,70.29,C,2,3,2026-03-11
HVAC-ELE-CIRCU-03169,"Circuit Breaker, 12 AWG",Electrical,50.39,C,13,20,2026-01-26
HVAC-REF-R454B-03170,"R-454B, 50lb jug",Refrigerant,204.25,C,28,78,2026-01-09
HVAC-CU-ACR-03171,"ACR Copper, 1/2 in. x 50ft",Copper Tubing,90.11,B,8,22,2026-03-26
HVAC-ELE-CIRCU-03172,"Circuit Breaker, 60A",Electrical,44.96,C,11,18,2026-04-06
HVAC-ELE-CIRCU-03173,"Circuit Breaker, 10 AWG",Electrical,30.36,B,26,61,2026-06-30
HVAC-COMP-VARIA-03174,"Variable Speed Compressor, 4 Ton 460V",Compressor,1334.8,A,47,103,2026-06-11
HVAC-CTL-SMART-03175,"Smart Thermostat, 40A",Controls,58.02,B,21,39,2026-04-10
HVAC-ELE-THHN-03176,"THHN Wire, 60A",Electrical,47.55,C,2,3,2026-02-04
